Timestamp,Your initials,Short reference,Title,DOI,Journal,Taxonomic group,Climate change stressor,Life stage exposed to the stressor,Life stage of the animals when traits were measured,Trait category,Trait details,Additional comments
45621.27001,LP,Jannat_et_al_2024  ,"Hypoxia alters the upper thermal limits and blood physiology in zebrafish, Danio rerio",10.1016/j.jtherbio.2024.103837,Journal of Thermal Biology,Fish,"Temperature, Oxygen",Adults,Adults,"Environmental tolerance and preference, Cardiovascular physiology",CTmax; hemoglobine;,
45622.36639,LP,Eliopoulos_and_Kontodimas_2016,Thermal development of Cephalonomia tarsalis (Hymenoptera: Bethylidae) parasitoid of the saw-toothed stored product beetles of the genus Oryzaephilus sp (Coleoptera: Sylvanidae).,10.1016/j.jtherbio.2016.01.006,Journal of Thermal Biology,Insect,Temperature,"Embryos, Larvae or juveniles","Embryos, Larvae or juveniles, Adults",Development,developmental rate isomorphy ,
45622.37535,LP,Gu_2024,"Male yaks adapt to heat stress with enhancement of immunomodulation, anti-oxidation, and blood oxygen delivery",10.1016/j.jtherbio.2024.103879,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,"Cardiovascular physiology, Immune function and stress physiology",Proteomics; anti-oxidation; blood oxygen delivery;,
45631.15457,LP,Sessions_et_al_2024,The heat shock response shows plasticity in embryonic lake whitefish (Coregonus clupeaformis) exposed to repeated thermal stress,10.1016/j.jtherbio.2021.103036,Journal of Thermal Biology,Fish,Temperature,Embryos,Embryos,Environmental tolerance and preference, heat shock proteins; mRNA level; heat shock plasticity;,
45631.37085,LP,Haskins_and_Tuberville_2022,Metabolic responses to increased temperatures in three semi-aquatic turtle species from the southeastern United States,10.1016/j.jtherbio.2023.103460,Journal of Thermal Biology,Reptile,Temperature,Unclear,Unclear,Energetics and metabolism,respiratory quotients; absolute oxygen consumption; carbon dioxide production;,
45631.37668,LP,Wallace_et_al_2021,"The joint effect of micro- and macro-climate on the thermoregulation and heat dissipation of two African mole-rat (Bathyergidae) sub-species, Cryptomys hottentotus mahali and C. h. pretoriae",10.1016/j.jtherbio.2021.103025,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,"Environmental tolerance and preference, Energetics and metabolism",resting metabolic rates; respironmetry; evaporative water loss;  evaporative cooling capacity; thermal maxima;,
45631.37973,LP,Dash_et_al_2021,"Effects of rearing temperature on egg incubation, growth, standard metabolic rate, and thermal tolerance of chocolate mahseer, Neolissochilus hexagonolepis",10.1016/j.jtherbio.2021.102942,Journal of Thermal Biology,Fish,Temperature,"Embryos, Larvae or juveniles","Embryos, Larvae or juveniles","Environmental tolerance and preference, Energetics and metabolism", CTmax; growth; standard metabolic rate; CTmin;,
45631.38611,LP,Baag_et_al_2020,Unravelling the effects of elevated temperature on the physiological energetics of Bellamya bengalensis,10.1016/j.jtherbio.2019.102494,Journal of Thermal Biology,Other invertebrate,Temperature,Adults,Adults,"Environmental tolerance and preference, Energetics and metabolism, Development","growth; body conditions; ingestion rate; absorption rate; respiration rate, excretion rate;  thermal performance; Arrhenius breakpoint temperature; thermal critical maxima ;",
45631.41483,LP,Abdel-Tawwab_and_Wafeek_2014,"Influence of water temperature and waterborne cadmium toxicity on growth performance and metallothionein-cadmium distribution in different organs of Nile tilapia, Oreochromis niloticus (L.)",10.1016/j.jtherbio.2014.09.002,Journal of Thermal Biology,Fish,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,Development, Temperature acclimation;Cadmium toxicity;Growth performance;Metallothionein,
45631.41894,LP,Delorme_and_Sewell_2013,"Temperature limits to early development of the New Zealand sea urchin Evechinus chloroticus (Valenciennes, 1846)",10.1016/j.jtherbio.2013.02.007,Journal of Thermal Biology,Other invertebrate,Temperature,Embryos,Embryos,"Environmental tolerance and preference, Development",Development rate; Optimum temperature;  pejus temperature;,
45631.42309,LP,Tuckett_et_al_2024,"Thermal tolerance for the tropical clawed frog, Xenopus tropicalis with comments on comparative methods for amphi",10.1016/j.jtherbio.2024.103890,Journal of Thermal Biology,Amphibian,Temperature,"Larvae or juveniles, Adults","Embryos, Larvae or juveniles",Environmental tolerance and preference,CTMin; CTMax;,
45631.42997,LP,Weaving_et_al_2023,How plastic are upper thermal limits? A comparative study in tsetse (family: Glossinidae) and wider Diptera,10.1016/j.jtherbio.2023.103745,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,Environmental tolerance and preference,CTmax,paper composed by two parts: experimental study & meta-analysis
45631.80949,LP,Al-Ghzawi_et_al_2022,Dynamics of heat shock proteins and heat shock factor expression during heat stress in daughter workers in pre-heat-treated (rapid heat hardening) Apis mellifera mother queens,10.1016/j.jtherbio.2022.103194,Journal of Thermal Biology,Insect,Temperature,Larvae or juveniles,Larvae or juveniles,Environmental tolerance and preference,Temperature tolerance;  mortality; Heat shock proteins; heat shock factor;,
45631.81449,LP,Jensen_et_al_2017,Temperature effects on aerobic scope and cardiac performance of European perch (Perca fluviatilis),10.1016/j.jtherbio.2017.04.006,Journal of Thermal Biology,Fish,Temperature,Adults,Adults,"Environmental tolerance and preference, Energetics and metabolism, Cardiovascular physiology",metabolic rate; heart rate; myocardial force; thermal tolerance;,
45631.94799,LP,Manzon_et_al_2022,Thermal acclimation alters both basal heat shock protein gene expression and the heat shock response in juvenile lake whitefish (Coregonus clupeaformis),10.1016/j.jtherbio.2021.103185,Journal of Thermal Biology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,Environmental tolerance and preference,Heat shock proteins; Heat shock ; Thermal acclimation;,
45632.17042,LP,Baudet_et_al 2024,Combined effects of temperature and diet on the performance of larvae produced by young and old Palaemon serratus females,10.1016/j.jtherbio.2024.103796,Journal of Thermal Biology,Other invertebrate,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,Development,Development time; Metamorphosis rate; body mass;,
45632.18131,LP,Sumbera_et_al_2023,Thermal biology in the Upper Galili Mountain blind mole rat (Nannospalax galili) and an overview of spalacine energetics,10.1016/j.jtherbio.2023.103618,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,Energetics and metabolism,metabolic rate; body temperature;,
45632.1837,LP,Filho_et_al_2023,"Mortality, metabolic rate, and oviposition of Gryllus (Gryllus) assimilis (Fabricius, 1775) (Orthoptera: Gryllidae) females under constant and fluctuating warm temperatures",10.1016/j.jtherbio.2023.103574,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,"Environmental tolerance and preference, Energetics and metabolism, Reproduction",Mortality; metabolic rate;  fecundity; thermal tolerance;,
45632.30995,LP,Zhang_et_al_2023,"Highlights • We analyzed the transcriptomic of C.chinensis exposed to temperature stress. • A total of 3,2084 unigenes were obtained after to assemble. • 402 and 111DEGs were induced expression after heat and cold stress respectively. • Twenty-two DEGs of randomly selected were validated by qRT-PCR. Abstract Callosobruchus chinensis is regarded as one of the cosmopolitan pests of legume crops and can cause tremendous losses to a variety of beans. This study focused on comparative transcriptome analyses of C. chinensis exposed to 45 °C (heat stress), 27 °C (ambient temperature) and −3 °C (cold stress) for 3 h to investigate the gene differences and underlying molecular mechanisms. There were 402 and 111 differentially expressed genes (DEGs) identified in the heat and cold stress treatments, respectively. “cell process”, “cell” and “binding” were the main enriched functions and biological processes revealed by gene ontology (GO) analysis. The clusters of orthologous genes (COG) showed that DEGs were assigned to the categories: “posttranslational modification, protein turnover, chaperones”, “lipid transport and metabolism”, and “general function prediction only”. With respect to the Kyoto Encyclopedia of Genes and Genomes (KEGG), the “longevity regulating pathway-multiple species”, “carbon metabolism”, “peroxisome”, “protein processing in endoplasmic”, “glyoxylate and dicarboxylate metabolism” pathways were significantly enriched. The annotation and enrichment analysis revealed that genes encoding heat shock proteins (Hsps) and cuticular proteins were significantly upregulated under high and low-temperature stresses, respectively. In addition, some DEGs encoding “Protein lethal essential for life”, “Reverse transcriptase”, “DnaJ domain”, “Cytochrome” and “Zinc finger protein” were also upregulated to varying degrees. Transcriptomic data were validated using qRT‒PCR, which confirmed that they were consistent. In this paper, the temperature tolerance of C. chinensis adults was evaluated and the results showed that female adults were more sensitive to heat and cold stress than males, and the upregulation of heat shock protein and epidermal protein was the largest in DEGs after heat and cold stress, respectively. These findings provide a reference for further understanding the biological characteristics of C. chinensis adults and the molecular mechanisms underlying the response to low and high temperatures.",10.1016/j.jtherbio.2023.103479,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,Environmental tolerance and preference,Mortality rate; transcriptome; Differential Gene Expression;  heat shock protein expression; Cuticular proteins;,
45632.31521,LP,Camillo_et_al_2022,"Effects of semi-constant temperature on embryonic and hatchling phenotypes of six-tubercled Amazon River turtles, Podocnemis sextuberculata",10.1016/j.jtherbio.2022.103292,Journal of Thermal Biology,Reptile,Temperature,"Embryos, Larvae or juveniles","Embryos, Larvae or juveniles","Environmental tolerance and preference, Reproduction, Development",sex ratio;incubation duration; hatching success; hatchling size; post-hatching growth; survival,
45632.31855,LP,Larios-Soriano_et_al_2021,"Effects of recent thermal history on thermal behaviour, thermal tolerance and oxygen uptake of Yellowtail Kingfish (Seriola lalandi) juveniles",10.1016/j.jtherbio.2021.103023,Journal of Thermal Biology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism",Preferred temperature; CTmax; CTmin; Thermal window; Aerobic scope; Metabolic rate,
45632.32993,LP,Huang_et_al_2020,"Thermal physiology explains the elevational range for a lizard, Eutropis longicaudata, in Taiwan",10.1016/j.jtherbio.2020.102730,Journal of Thermal Biology,Reptile,Temperature,Adults,Adults,Environmental tolerance and preference,CTmin;  preferred body temperature;,
45632.94955,LP,Gudowska_et_al_2017,Physical mechanism or evolutionary trade-off? Factors dictating the relationship between metabolic rate and ambient temperature in carabid beetles,10.1016/j.jtherbio.2016.11.009,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,Energetics and metabolism,metabolic rate; gas exchange patterns;,
45632.95366,LP,"Heat stress is associated with disruption of ion balance in the migratory locust, Locusta migratoria",O'Sullivan_et_al_2017,10.1016/j.jtherbio.2016.04.001,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,"Environmental tolerance and preference, Osmoregulation",Na+ and K+ ion balance ; CTmax; lethal times at high temperature; water balance;  tissue damage;,
45632.95921,LP,De_et_al_2017,Effect of thermal exposure on physiological adaptability and seminal attributes of rams under semi-arid environment,10.1016/j.jtherbio.2017.02.020,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,"Environmental tolerance and preference, Cardiovascular physiology, Immune function and stress physiology, Reproduction, Development",Cortisol; blood biochemical and endocrine profile; body temperature; sperm motility; body mass; ,
45632.9646,LP,Ortega_et_al_2016,"The peak of thermoregulation effectiveness: Thermal biology of the Pyrenean rock lizard, Iberolacerta bonnali (Squamata, Lacertidae)",10.1016/j.jtherbio.2016.01.005,Journal of Thermal Biology,Reptile,Temperature,Adults,Adults,Environmental tolerance and preference,Thermoregulation; Preferred temperature range; temperature preference,
